FHRSID,BusinessType,RatingValue,RatingDate,LocalAuthorityName,Hygiene,Structural,ConfidenceInManagement,Longitude,Latitude,Easting,Northing
1438638,Takeaway/sandwich shop,5,2022-01-05,City of London Corporation,0.0,0.0,5.0,-0.0833972,51.5171064,533080.0112571737,181539.00889638287
1542348,Takeaway/sandwich shop,5,2022-08-31,City of London Corporation,0.0,0.0,5.0,-0.081393,51.519068,533213.3375264627,181760.788672688
948352,Restaurant/Cafe/Canteen,5,2022-03-17,City of London Corporation,0.0,0.0,0.0,-0.08759,51.513585,532799.3578626158,181139.8102526121
1107772,Restaurant/Cafe/Canteen,5,2023-06-21,City of London Corporation,5.0,5.0,5.0,-0.08359,51.518924,533061.3388987221,181740.77795949485
1498028,Takeaway/sandwich shop,5,2022-10-10,City of London Corporation,5.0,5.0,5.0,-0.107822,51.516782,531386.375138298,181458.82422329445
1743772,Takeaway/sandwich shop,AwaitingInspection,,City of London Corporation,,,,-0.084159,51.519789,533019.344280334,181835.9325919454
1710123,Other catering premises,5,2024-03-21,City of London Corporation,0.0,5.0,0.0,-0.101974,51.519116,531785.3737336072,181728.871111095
1627407,Restaurant/Cafe/Canteen,5,2023-08-30,City of London Corporation,0.0,0.0,5.0,-0.1070444,51.5141092,531448.0162105181,181163.0028256455
1626020,Restaurant/Cafe/Canteen,5,2023-08-10,City of London Corporation,0.0,0.0,0.0,-0.106451,51.514404,531488.3400453351,181196.8496070837
293939,Restaurant/Cafe/Canteen,4,2023-04-18,City of London Corporation,5.0,10.0,5.0,-0.09738,51.522495,532094.3124658668,182112.89912592078
1649532,Takeaway/sandwich shop,5,2023-08-22,City of London Corporation,0.0,5.0,0.0,-0.0866557,51.5136434,532864.0137656692,181147.99926092202
1666610,Other catering premises,5,2023-10-10,City of London Corporation,5.0,5.0,5.0,-0.0836178,51.5128834,533077.0098206487,181069.0044115053
1174374,Restaurant/Cafe/Canteen,3,2022-11-23,City of London Corporation,10.0,10.0,10.0,-0.0985387,51.5180946,532026.6536629333,181621.48022599507
294038,Pub/bar/nightclub,5,2024-05-23,City of London Corporation,5.0,0.0,5.0,-0.081393,51.519069,533213.3346092455,181760.8998741263
294079,Pub/bar/nightclub,5,2021-12-01,City of London Corporation,5.0,5.0,5.0,-0.098574,51.519421,532020.3703312092,181768.91336361412
1688526,Restaurant/Cafe/Canteen,AwaitingInspection,,City of London Corporation,,,,-0.104033,51.515714,531652.3335746295,181346.864748365
706952,Pub/bar/nightclub,5,2023-12-20,City of London Corporation,5.0,5.0,0.0,-0.104033,51.515714,531652.3335746295,181346.864748365
1621478,Restaurant/Cafe/Canteen,5,2023-06-26,City of London Corporation,5.0,0.0,0.0,-0.1109134,51.5139557,531180.0106259298,181138.9983536973
294387,Pub/bar/nightclub,5,2021-06-02,City of London Corporation,5.0,5.0,5.0,-0.088628,51.511516,532733.3487551676,180907.85329609894
295024,Restaurant/Cafe/Canteen,5,2024-07-23,City of London Corporation,5.0,5.0,0.0,-0.090859,51.515716,532566.3555851617,181370.85582532815
1513234,Restaurant/Cafe/Canteen,5,2022-05-04,City of London Corporation,5.0,0.0,5.0,-0.092877,51.510192,532442.3594937071,180752.93096251442
722804,Restaurant/Cafe/Canteen,5,2024-08-20,City of London Corporation,0.0,5.0,5.0,-0.0822598,51.515387,533163.9355009904,181349.8785387469
294734,Restaurant/Cafe/Canteen,5,2023-04-20,City of London Corporation,0.0,5.0,0.0,-0.096733,51.515524,532159.3664632111,181338.88594671444
293829,Restaurant/Cafe/Canteen,5,2022-09-16,City of London Corporation,5.0,5.0,0.0,-0.07901,51.515766,533388.3036591824,181397.94298576534
295251,Restaurant/Cafe/Canteen,5,2022-09-29,City of London Corporation,5.0,5.0,5.0,-0.082274,51.511143,533175.3233315363,180877.91430591454
1700163,Restaurant/Cafe/Canteen,5,2024-02-16,City of London Corporation,5.0,5.0,0.0,-0.0812384,51.5152625,533235.16464462,181337.8932522075
294639,Restaurant/Cafe/Canteen,3,2024-03-26,City of London Corporation,10.0,10.0,5.0,-0.096694,51.510595,532176.3334160775,180790.8492201611
1745756,Restaurant/Cafe/Canteen,4,2024-07-23,City of London Corporation,10.0,5.0,5.0,-0.0830471,51.5145217,533111.8334236894,181252.22354612697
482071,Restaurant/Cafe/Canteen,5,2023-12-18,City of London Corporation,,,,-0.088052,51.513233,532768.3254215406,181099.82968584588
1561654,Takeaway/sandwich shop,5,2022-10-14,City of London Corporation,5.0,5.0,5.0,-0.093281,51.513292,532405.340783382,181096.92262252275
294545,Retailers - other,5,2022-11-08,City of London Corporation,0.0,5.0,0.0,-0.094973,51.514524,532284.3737936118,181230.86369620147
1628297,Retailers - other,5,2023-06-08,City of London Corporation,0.0,0.0,0.0,-0.1292274,51.510895,529918.0134105275,180766.00851413718
812930,Retailers - other,5,2023-10-19,City of London Corporation,0.0,5.0,5.0,-0.083865,51.517166,533047.3823191184,181544.78578560514
1679463,Retailers - other,5,2023-11-22,City of London Corporation,0.0,0.0,0.0,-0.0843273,51.5128051,533028.0091669958,181059.00732309022
1066074,School/college/university,5,2022-09-22,City of London Corporation,0.0,0.0,5.0,-0.094578,51.519158,532298.3564394275,181746.88197584596
294184,School/college/university,5,2022-11-23,City of London Corporation,5.0,5.0,5.0,-0.099525,51.511127,531978.3562378053,180844.90231185075
1738783,Restaurant/Cafe/Canteen,AwaitingInspection,,City of London Corporation,,,,-0.0960667,51.5177984,532199.0121781055,181593.0036744424
1024657,Restaurant/Cafe/Canteen,3,2023-04-27,City of London Corporation,,,,-0.0917044,51.5125487,532516.8891770587,181017.1189987359
872175,Restaurant/Cafe/Canteen,5,2023-09-18,City of London Corporation,0.0,5.0,0.0,-0.0868598,51.5129004,532852.0133964475,181065.0064672042
1193871,Restaurant/Cafe/Canteen,4,2023-06-20,City of London Corporation,5.0,10.0,5.0,-0.083866,51.517167,533047.3100274389,181544.89516867162
722802,Restaurant/Cafe/Canteen,5,2024-10-07,City of London Corporation,0.0,0.0,0.0,-0.078216,51.518181,533436.3356198821,181667.94203880604
1731459,Restaurant/Cafe/Canteen,AwaitingInspection,,City of London Corporation,,,,-0.0794564,51.5180855,533350.5593466975,181655.06094340788
1651224,Restaurant/Cafe/Canteen,5,2024-01-05,City of London Corporation,0.0,0.0,0.0,-0.0960857,51.5145793,532207.0113224133,181235.00340321712
1493054,Takeaway/sandwich shop,5,2023-09-13,City of London Corporation,5.0,5.0,5.0,-0.080446,51.518622,533280.3379373661,181712.91742612486
1215685,Takeaway/sandwich shop,5,2023-02-15,City of London Corporation,0.0,0.0,0.0,-0.11159,51.5156977,531128.0645212592,181331.4982884277
1027872,Restaurant/Cafe/Canteen,5,2022-07-19,City of London Corporation,5.0,5.0,0.0,-0.0791480019688606,51.5114440917969,533391.3497943969,180917.089522199
1489484,Restaurant/Cafe/Canteen,5,2024-08-06,City of London Corporation,5.0,0.0,5.0,-0.103674,51.51497,531679.3862544345,181264.77700799756
1427978,Restaurant/Cafe/Canteen,5,2021-11-23,City of London Corporation,0.0,5.0,0.0,-0.098424,51.5148421,532044.0136368051,181260.00740277616
1533588,Takeaway/sandwich shop,5,2024-09-30,City of London Corporation,0.0,0.0,0.0,-0.087105,51.516572,532824.322729763,181472.84792116313
1651223,Restaurant/Cafe/Canteen,4,2024-05-29,City of London Corporation,10.0,5.0,5.0,-0.0830471,51.5145217,533111.8334236894,181252.22354612697
504935,Restaurant/Cafe/Canteen,3,2023-06-12,City of London Corporation,10.0,10.0,10.0,-0.093276,51.512716,532407.3572713053,181032.88005123084
294923,Retailers - other,5,2019-11-26,City of London Corporation,0.0,0.0,0.0,-0.096043,51.514101,532211.3583400035,181181.8932852894
294454,Retailers - other,5,2022-09-05,City of London Corporation,0.0,0.0,0.0,-0.088233,51.518893,532739.3160929373,181728.9001139244
1424260,Retailers - other,5,2021-12-16,City of London Corporation,0.0,5.0,5.0,-0.081393,51.519068,533213.3375264627,181760.788672688
1759570,Restaurant/Cafe/Canteen,AwaitingInspection,,City of London Corporation,,,,-0.107822,51.516782,531386.375138298,181458.82422329445
1653573,Restaurant/Cafe/Canteen,5,2023-12-21,City of London Corporation,0.0,5.0,5.0,-0.0784649,51.5142601,533430.522194291,181231.47869742423
847338,Restaurant/Cafe/Canteen,5,2023-06-05,City of London Corporation,5.0,0.0,0.0,-0.081093,51.509396,533262.3663290546,180685.79557487642
1723090,Restaurant/Cafe/Canteen,5,2024-07-05,City of London Corporation,5.0,5.0,5.0,-0.079584,51.520262,533335.3515063677,181896.85833167192
905159,Restaurant/Cafe/Canteen,5,2020-02-18,City of London Corporation,5.0,5.0,5.0,-0.105389,51.513577,531564.4070797071,181106.79369172768
1043773,Pub/bar/nightclub,5,2024-07-19,City of London Corporation,0.0,0.0,0.0,-0.080142,51.516935,533306.3527391236,181525.87444196566
1414725,Restaurant/Cafe/Canteen,5,2024-09-23,City of London Corporation,0.0,0.0,0.0,-0.0853896,51.5186408,532937.3144329422,181706.01494283113
1660753,Restaurant/Cafe/Canteen,5,2023-09-14,City of London Corporation,5.0,5.0,5.0,-0.104666,51.512262,531618.360879421,180961.86409532098
1549229,Restaurant/Cafe/Canteen,5,2022-09-15,City of London Corporation,5.0,5.0,5.0,-0.107722,51.517114,531392.3580763723,181495.92211379012
1756309,Restaurant/Cafe/Canteen,AwaitingInspection,,City of London Corporation,,,,-0.096832,51.513843,532157.3610938687,181151.779227937
1658922,Restaurant/Cafe/Canteen,5,2023-10-24,City of London Corporation,5.0,5.0,5.0,-0.104687,51.513836,531612.3689242159,181136.85553110513
1631545,Restaurant/Cafe/Canteen,5,2023-06-06,City of London Corporation,0.0,0.0,0.0,-0.091943,51.515293,532492.3734798324,181321.85567892797
1636388,Other catering premises,5,2024-02-22,City of London Corporation,0.0,5.0,0.0,-0.0916285,51.5108738,532527.0144998527,180831.0061119428
1061916,Other catering premises,5,2018-09-24,City of London Corporation,5.0,5.0,5.0,-0.1113719,51.5178227,531137.0955432511,181568.1898902504
1060611,Takeaway/sandwich shop,5,2024-05-23,City of London Corporation,,,,-0.0935388,51.5130991,532388.0124276271,181075.00589104235
1649538,Takeaway/sandwich shop,5,2023-10-23,City of London Corporation,5.0,5.0,5.0,-0.0831635,51.5116889,533112.0122464146,180937.00072446774
991452,Takeaway/sandwich shop,5,2022-10-06,City of London Corporation,5.0,5.0,5.0,-0.08359,51.518924,533061.3388987221,181740.77795949485
1519860,Restaurant/Cafe/Canteen,5,2022-06-01,City of London Corporation,5.0,5.0,5.0,-0.079584,51.520262,533335.3515063677,181896.85833167192
1513239,Restaurant/Cafe/Canteen,5,2024-09-30,City of London Corporation,0.0,0.0,0.0,-0.0834123,51.5178849,533076.6950448416,181625.55173155788
1753152,Restaurant/Cafe/Canteen,AwaitingInspection,,City of London Corporation,,,,-0.09523,51.513548,532269.3684692287,181121.867637181
1025544,Restaurant/Cafe/Canteen,5,2022-05-18,City of London Corporation,5.0,5.0,5.0,-0.108411997556686,51.5168113708496,531345.3567282902,181461.03227519937
680616,Restaurant/Cafe/Canteen,5,2023-02-21,City of London Corporation,0.0,0.0,0.0,-0.075608,51.513381,533631.3140289751,181138.9348806496
294886,Restaurant/Cafe/Canteen,5,2023-09-05,City of London Corporation,,,,-0.093599,51.514295,532380.3696286443,181207.8819781969
1656944,Restaurant/Cafe/Canteen,AwaitingInspection,,City of London Corporation,,,,-0.0807437,51.5168914,533264.7347103462,181519.9300259162
294813,Takeaway/sandwich shop,5,2024-02-19,City of London Corporation,,,,-0.085493,51.5124,532948.3057243192,181011.84194446594
294812,Restaurant/Cafe/Canteen,5,2024-10-04,City of London Corporation,0.0,0.0,0.0,-0.081116,51.515027,533244.343941753,181311.9282090137
294789,Takeaway/sandwich shop,5,2023-05-22,City of London Corporation,5.0,5.0,0.0,-0.093372,51.512133,532402.3859965731,180967.87646666123
1743773,Restaurant/Cafe/Canteen,AwaitingInspection,,City of London Corporation,,,,-0.085732,51.510461,532937.3650686764,180795.78888298507
294548,Takeaway/sandwich shop,5,2024-10-10,City of London Corporation,0.0,0.0,0.0,-0.098116,51.514863,532065.3230189481,181262.88698585803
295090,Restaurant/Cafe/Canteen,5,2024-08-23,City of London Corporation,0.0,0.0,0.0,-0.087767,51.5159,532780.3469428741,181396.9198986636
295282,Takeaway/sandwich shop,5,2024-01-08,City of London Corporation,0.0,0.0,0.0,-0.106451,51.514404,531488.3400453351,181196.8496070837
294043,Retailers - other,5,2023-09-26,City of London Corporation,0.0,0.0,0.0,-0.081851,51.517071,533187.3876842108,181537.8856720014
1738782,Mobile caterer,AwaitingInspection,,City of London Corporation,,,,-0.093849,51.518669,532350.3485585974,181693.82244265638
1416539,Takeaway/sandwich shop,5,2023-11-09,City of London Corporation,5.0,5.0,5.0,-0.082334,51.517268,533153.3034253358,181558.91328649968
295275,Pub/bar/nightclub,5,2023-08-31,City of London Corporation,5.0,5.0,0.0,-0.085639,51.513032,532936.3360603794,181081.85608605586
1535180,Restaurant/Cafe/Canteen,5,2022-07-27,City of London Corporation,5.0,0.0,0.0,-0.0798311,51.5165624,533329.0103435795,181485.00726887485
1723711,Takeaway/sandwich shop,AwaitingInspection,,City of London Corporation,,,,-0.0790997,51.5137357,533388.0093263595,181172.00739013107
1018959,Restaurant/Cafe/Canteen,1,2024-04-19,City of London Corporation,10.0,10.0,20.0,-0.10785000026226,51.5143814086914,531391.3375496385,181191.82731894625
294247,Restaurant/Cafe/Canteen,2,2024-02-12,City of London Corporation,10.0,15.0,10.0,-0.106683,51.512627,531477.3574425795,180998.83026377263
294523,Restaurant/Cafe/Canteen,5,2022-02-11,City of London Corporation,0.0,0.0,0.0,0.0405181497335434,51.5048065185547,541715.2712775846,180403.8146366729
731356,Restaurant/Cafe/Canteen,5,2022-04-08,City of London Corporation,,,,-0.117569,51.506885,530738.4502908862,180340.83448195772
1386815,Pub/bar/nightclub,5,2024-08-23,City of London Corporation,0.0,0.0,0.0,-0.075639,51.514352,533626.3224187775,181246.85475669202
846233,Restaurant/Cafe/Canteen,4,2023-05-25,City of London Corporation,5.0,5.0,10.0,-0.111476,51.517983,531129.4130469011,181585.82900431
986865,Takeaway/sandwich shop,5,2022-11-03,City of London Corporation,5.0,5.0,5.0,-0.0846019983291626,51.5109481811523,533014.3561946994,180852.016209486
1561649,Takeaway/sandwich shop,5,2020-02-20,City of London Corporation,5.0,5.0,5.0,-0.0820368,51.517237,533174.0130723218,181556.00692070316
1066066,Restaurant/Cafe/Canteen,5,2024-06-05,City of London Corporation,0.0,0.0,0.0,-0.0843010023236275,51.5140190124512,533026.2985070912,181194.0437972563
945230,Takeaway/sandwich shop,5,2022-11-03,City of London Corporation,0.0,5.0,5.0,-0.089228,51.511634,532691.3734887566,180919.88770402252
294246,Restaurant/Cafe/Canteen,5,2024-03-04,City of London Corporation,0.0,0.0,0.0,-0.107447,51.512271,531425.3705963666,180957.87204819045
749813,Restaurant/Cafe/Canteen,5,2024-04-24,City of London Corporation,5.0,5.0,0.0,-0.08359,51.518924,533061.3388987221,181740.77795949485
1319331,Restaurant/Cafe/Canteen,5,2024-03-28,City of London Corporation,5.0,0.0,0.0,-0.105873,51.512003,531535.3568777841,180930.8953474089
1611000,Restaurant/Cafe/Canteen,AwaitingInspection,,City of London Corporation,,,,-0.0843010023236275,51.5140190124512,533026.2985070912,181194.0437972563
1414734,Restaurant/Cafe/Canteen,5,2023-01-11,City of London Corporation,5.0,5.0,5.0,-0.0998121,51.5192351,531935.0136262234,181746.00891090737
295107,Restaurant/Cafe/Canteen,5,2024-05-03,City of London Corporation,5.0,5.0,0.0,0.0464361,51.5041475,542128.0115062124,180342.00182192336
1656947,Restaurant/Cafe/Canteen,5,2023-09-05,City of London Corporation,5.0,0.0,0.0,-0.1030992,51.5164466,531715.0094276128,181430.00861686055
1721350,Takeaway/sandwich shop,1,2024-07-10,City of London Corporation,15.0,15.0,20.0,-0.080446,51.518622,533280.3379373661,181712.91742612486
295022,Restaurant/Cafe/Canteen,5,2023-07-27,City of London Corporation,5.0,0.0,5.0,-0.09523,51.513548,532269.3684692287,181121.867637181
1577093,Takeaway/sandwich shop,2,2024-08-27,City of London Corporation,10.0,15.0,10.0,-0.098116,51.514863,532065.3230189481,181262.88698585803
1534197,Restaurant/Cafe/Canteen,5,2022-08-03,City of London Corporation,5.0,5.0,5.0,-0.083239,51.516653,533092.3082058331,181488.87793131475
1727539,Takeaway/sandwich shop,4,2024-05-10,City of London Corporation,10.0,0.0,10.0,-0.0895561,51.5166583,532654.0153831821,181478.00046049664
1437620,Takeaway/sandwich shop,5,2023-11-01,City of London Corporation,5.0,5.0,5.0,-0.10933,51.517256,531280.3879163972,181508.829728422
1031796,Takeaway/sandwich shop,5,2024-03-25,City of London Corporation,5.0,5.0,5.0,-0.092818,51.512978,532438.3763251903,181062.84287437773
1734279,Restaurant/Cafe/Canteen,AwaitingInspection,,City of London Corporation,,,,-0.085732,51.510461,532937.3650686764,180795.78888298507
1345002,Takeaway/sandwich shop,3,2024-05-10,City of London Corporation,10.0,10.0,10.0,-0.075685,51.513607,533625.3102922626,181163.92576756637
560512,Retailers - other,5,2023-11-30,City of London Corporation,0.0,5.0,5.0,-0.083804,51.512453,533065.3441112809,181020.80477012444
1567565,Restaurant/Cafe/Canteen,1,2024-02-20,City of London Corporation,10.0,15.0,20.0,-0.079732,51.511272,533351.3301855932,180896.88834571093
294424,Pub/bar/nightclub,5,2023-04-03,City of London Corporation,,,,-0.102714,51.517977,531737.3206159791,181600.8824699883
1567564,Takeaway/sandwich shop,5,2022-11-15,City of London Corporation,5.0,5.0,5.0,-0.084405,51.510161,533030.3178366428,180764.83875048766
295168,Restaurant/Cafe/Canteen,5,2022-08-05,City of London Corporation,,,,-0.078627,51.516632,533412.3467673794,181494.9416182569
1076734,Takeaway/sandwich shop,5,2024-02-22,City of London Corporation,0.0,0.0,0.0,-0.08781,51.517627,532772.3429231762,181588.88638417667
293660,Restaurant/Cafe/Canteen,5,2021-08-04,City of London Corporation,5.0,5.0,0.0,-0.080131,51.517537,533305.3586838644,181592.83772352315
1756316,Restaurant/Cafe/Canteen,AwaitingInspection,,City of London Corporation,,,,-0.093723,51.512013,532378.3790345383,180953.8978343641
1697365,Restaurant/Cafe/Canteen,AwaitingInspection,,City of London Corporation,,,,-0.107098,51.514442,531443.33960525,181199.9141233482
1618760,Other catering premises,5,2023-06-20,City of London Corporation,0.0,0.0,0.0,-0.080741,51.511621,533280.299972204,180933.8594351047
294284,Pub/bar/nightclub,5,2021-11-08,City of London Corporation,5.0,0.0,0.0,-0.078216,51.518181,533436.3356198821,181667.94203880604
680614,Restaurant/Cafe/Canteen,2,2024-07-30,City of London Corporation,10.0,15.0,10.0,-0.092115,51.511528,532491.3596306067,180902.8734103216
1756310,Takeaway/sandwich shop,AwaitingInspection,,City of London Corporation,,,,-0.084405,51.510161,533030.3178366428,180764.83875048766
999703,Retailers - other,5,2020-10-14,City of London Corporation,0.0,5.0,0.0,-0.085115,51.516935,532961.331605458,181516.82629490242
1660749,Takeaway/sandwich shop,5,2023-12-07,City of London Corporation,5.0,0.0,5.0,-0.0828187,51.512007,533135.009718302,180973.00109885418
1154540,Retailers - other,5,2024-05-08,City of London Corporation,0.0,5.0,0.0,-0.093747,51.513164,532373.378374592,181081.8464273942
